,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,year,month,day
8052,385000.0,3,3.5,1900,4805,2.0,0,0,3,8,1560,340,1999,0,0.14313346228239843,0.24551748624178943,2014,7,30
8053,1250000.0,4,3.25,3160,10043,2.0,0,2,3,9,3160,0,2011,0,0.5473887814313346,0.5557725309189894,2014,9,24
8054,202200.0,2,1.75,1330,2159,1.0,0,0,4,8,1330,0,1979,0,0.11605415860735009,0.1791822001301852,2014,9,24
8055,450000.0,3,2.25,1420,13468,1.0,0,0,3,7,960,460,1976,0,0.16634429400386846,0.6112195987928281,2015,3,11
8057,550000.0,2,1.0,1270,43560,1.0,0,0,4,5,1270,0,1908,0,0.241779497098646,0.37333570033729807,2015,2,4
8058,361000.0,3,2.25,2470,5650,1.0,0,2,3,7,1550,920,1973,0,0.2011605415860735,0.2958163204923368,2015,5,4
8059,760000.0,4,2.25,2590,12600,2.0,0,0,3,9,2590,0,1979,0,0.38684719535783363,0.6153618557311084,2015,1,20
8060,902000.0,4,2.5,3030,8507,2.0,0,0,3,9,3030,0,2003,0,0.3771760154738878,0.4839931356885023,2014,6,16
8061,505000.0,3,1.75,1240,4550,1.5,0,0,4,7,1240,0,1951,0,0.28820116054158607,0.2987750754482514,2015,4,11
8062,200000.0,3,1.0,1040,8925,1.0,0,0,4,6,1040,0,1961,0,0.08123791102514506,0.4896147701047399,2015,2,25
8063,260000.0,5,2.25,2320,6375,1.0,0,0,4,7,1270,1050,1967,0,0.22050290135396516,0.41120776377300433,2015,2,4
8064,417000.0,2,1.0,1190,5100,1.5,0,0,2,7,1190,0,1928,0,0.2514506769825919,0.26327001597727673,2014,9,25
8065,287500.0,3,2.25,2030,8690,1.0,0,0,4,8,1360,670,1986,0,0.21276595744680848,0.4822178827149535,2015,2,2
8066,450000.0,3,1.5,1390,10530,1.0,0,0,3,7,1390,0,1961,0,0.218568665377176,0.5845908041895971,2015,4,7
8067,825000.0,2,1.75,2050,4000,1.5,0,2,3,8,2050,0,1979,0,0.2553191489361702,0.19817740694715663,2015,1,30
8068,1475000.0,4,3.0,3050,6179,2.0,0,0,4,9,2330,720,1926,0,0.4642166344294003,0.34641103023847564,2014,8,27
8069,319950.0,2,1.0,1240,5500,1.5,0,0,3,6,1240,0,1921,0,0.17408123791102514,0.2869400556245932,2015,2,25
8071,560000.0,3,1.75,1930,6000,1.0,0,0,3,8,1130,800,1956,0,0.241779497098646,0.3165276051837387,2015,5,6
8072,350000.0,3,1.75,1490,10344,1.0,0,0,3,7,1490,0,1985,0,0.16054158607350094,0.47227646606308066,2014,12,30
8073,270000.0,3,2.0,1510,10215,1.0,0,0,4,7,1510,0,1995,0,0.14506769825918758,0.48825374282501927,2014,10,28
8075,308000.0,4,2.5,2330,4606,2.0,0,0,3,8,2330,0,2004,0,0.3307543520309478,0.3036866086750695,2014,7,14
8076,450000.0,4,2.0,2240,7725,1.0,0,0,5,7,1120,1120,1956,0,0.13926499032882012,0.334280134919226,2014,5,29
8078,380000.0,4,1.5,1680,11123,1.0,0,0,3,7,1130,550,1959,0,0.22243713733075432,0.5593230368660868,2014,6,10
8080,118000.0,1,1.0,670,7957,1.0,0,0,4,6,670,0,1978,0,0.18955512572533845,0.4323332741582342,2014,10,21
8081,280400.0,4,1.75,1730,7210,1.0,0,0,4,7,1010,720,1968,0,0.19342359767891681,0.3881294751168708,2015,4,23
8084,787000.0,3,1.75,1330,7500,1.0,0,0,3,8,1330,0,1961,0,0.20696324951644096,0.42304278359666253,2014,5,5
8085,537000.0,4,2.5,1990,2660,2.0,0,0,3,8,1990,0,2012,0,0.26499032882011603,0.11917864962423812,2015,3,30
8086,650000.0,2,1.5,1900,4450,1.0,0,0,5,7,1500,400,1916,0,0.2920696324951644,0.25735250606544763,2014,11,3
8087,154200.0,4,1.0,1310,8640,1.0,0,0,3,6,910,400,1948,0,0.1334622823984526,0.472749866856027,2015,1,6
8088,238000.0,4,2.5,1690,7260,1.0,0,0,3,7,1080,610,1979,0,0.20696324951644096,0.41712527368483343,2015,1,15
8089,285650.0,3,1.0,1040,8199,1.0,0,0,3,7,1040,0,1953,0,0.15473887814313342,0.44671282324397893,2014,8,4
8090,485500.0,2,1.5,1340,1286,2.0,0,0,3,8,1190,150,2006,0,0.1624758220502901,0.03515000887626488,2014,8,7
8091,315000.0,2,1.0,1120,7350,1.0,0,0,3,7,1120,0,1942,0,0.13539651837524175,0.4079531333214983,2015,1,26
8092,4668000.0,5,6.75,9640,13068,1.0,1,4,3,12,4820,4820,1983,2009,0.5125725338491296,0.5800934966566069,2014,6,17
8093,627000.0,3,2.0,2310,10525,2.0,0,0,5,7,2310,0,1965,0,0.15667311411992263,0.584176578495769,2014,11,17
8095,526000.0,3,3.25,1220,1281,2.0,0,0,3,8,930,290,2014,0,0.13210831721470018,0.18693413811468135,2014,9,19
8096,480000.0,3,1.5,1200,3060,1.0,0,0,4,7,1060,140,1910,0,0.15280464216634426,0.14255281377596307,2015,3,27
8098,640000.0,4,2.5,2460,9973,1.0,0,0,4,8,1560,900,1965,0,0.23404255319148937,0.3875377241256879,2014,8,11
8099,279000.0,3,2.5,1630,7950,1.0,0,0,3,8,1320,310,1985,0,0.19922630560928434,0.43203739866264274,2014,6,27
8100,303000.0,2,2.0,970,9750,1.0,0,0,5,6,970,0,1940,0,0.23791102514506768,0.4940529025386117,2014,7,10
8101,315000.0,4,2.0,1780,5336,1.5,0,0,5,6,930,850,1918,0,0.24951644100580267,0.5712172317888633,2014,6,25
8102,336500.0,4,1.75,1760,7268,1.0,0,0,4,7,1080,680,1979,0,0.23404255319148937,0.48138943132729745,2015,3,25
8103,163250.0,2,1.0,770,8150,1.0,0,0,3,6,770,0,1951,0,0.10058027079303676,0.46742410793538075,2014,11,13
8104,444950.0,3,1.0,1760,6927,1.0,0,0,3,7,1050,710,1962,0,0.27852998065764023,0.5011539144328068,2015,2,18
8105,285000.0,2,1.0,990,2446,2.0,0,0,3,7,990,0,1998,0,0.12379110251450677,0.1274631635007989,2014,8,1
8106,370000.0,2,1.0,1250,4960,1.0,0,0,3,7,940,310,1938,0,0.2727272727272727,0.40173974791407774,2015,3,17
8107,330000.0,3,2.25,1440,5150,2.0,0,0,3,7,1440,0,1997,0,0.1760154738878143,0.2714361796556009,2014,12,15
8108,395000.0,2,2.0,1960,4018,1.0,0,0,5,7,980,980,1950,0,0.11992263056092843,0.23610864548198118,2014,8,20
8109,440000.0,6,3.0,2510,5310,1.0,0,0,4,7,1460,1050,1944,0,0.14893617021276595,0.2814367714065921,2015,4,16
8110,625000.0,4,2.75,2920,6605,2.0,0,0,3,8,2920,0,2012,0,0.4661508704061895,0.35232854015030474,2014,5,3
8112,299950.0,3,2.5,1570,2577,2.0,0,0,3,7,1570,0,2005,0,0.2611218568665377,0.13616190307118764,2014,11,18
8113,560000.0,2,1.75,970,4233,1.0,0,0,4,7,970,0,1944,0,0.13926499032882012,0.21196520504171845,2014,9,29
8114,380000.0,4,3.0,2800,9764,2.0,0,0,3,8,2800,0,2002,0,0.5783365570599613,0.4463577726492692,2014,5,20
8115,333000.0,4,2.0,1580,7800,2.0,0,0,2,6,1580,0,1906,0,0.1102514506769826,0.2242144505592047,2014,5,19
8116,499000.0,2,1.0,1220,3000,1.0,0,0,3,7,920,300,1926,0,0.1257253384912959,0.13900230782886563,2014,6,10
8117,386000.0,3,1.5,1550,8000,1.0,0,0,3,6,1330,220,1980,0,0.10251450676982592,0.2662287709331913,2015,2,24
8118,320600.0,3,2.0,1220,7620,1.0,0,0,3,6,720,500,1947,2014,0.19729206963249513,0.4123912657553701,2014,9,22
8120,450000.0,7,4.0,3150,7800,2.0,0,0,3,8,3150,0,2013,0,0.2437137330754352,0.3165276051837387,2014,9,9
8121,175000.0,2,1.0,800,7150,1.0,0,0,3,5,800,0,1933,0,0.11605415860735009,0.43600213030356827,2014,12,18
8122,544800.0,5,2.75,3190,5857,2.0,0,0,3,9,3190,0,2004,0,0.47969052224371367,0.30806556600982304,2015,4,21
8123,220000.0,3,1.75,1720,7587,1.0,0,0,4,7,1140,580,1981,0,0.09671179883945842,0.39268595774897924,2015,1,21
8124,374000.0,2,2.25,1100,1695,2.0,0,0,3,9,1100,0,2009,0,0.09284332688588008,0.1438546659565655,2014,9,5
8125,200000.0,3,2.0,1010,7896,1.0,0,0,3,7,1010,0,1984,0,0.17794970986460346,0.42872359311201846,2015,2,27
8126,259950.0,3,2.0,1010,7896,1.0,0,0,3,7,1010,0,1984,0,0.17794970986460346,0.42872359311201846,2015,5,6
8127,255000.0,4,2.75,1760,9222,1.0,0,0,3,7,1140,620,1971,0,0.22823984526112184,0.5071897745428724,2014,7,22
8128,447000.0,3,1.75,1400,6750,1.0,0,0,3,7,1040,360,1975,0,0.23984526112185683,0.4041067518788094,2015,3,23
8129,287000.0,3,2.5,1820,8722,1.5,0,0,3,7,1820,0,1926,2008,0.16634429400386846,0.6884431031421978,2015,3,19
8130,344950.0,3,2.0,1470,6950,1.0,0,0,5,6,1470,0,1932,0,0.2011605415860735,0.2611988875081366,2014,9,30
8131,212000.0,2,1.0,770,7000,1.0,0,0,3,6,770,0,1921,0,0.09284332688588008,0.4808568554352329,2014,10,10
8132,425000.0,5,2.75,1340,11583,1.0,0,0,3,7,1190,150,1962,0,0.25725338491295935,0.5836440026037044,2014,7,23
8133,170000.0,1,1.0,480,4560,1.0,0,0,3,5,480,0,1922,0,0.05222437137330753,0.2456950115391443,2014,9,4
8134,565000.0,3,1.0,1260,4080,1.5,0,0,4,7,1260,0,1928,0,0.09864603481624758,0.19083969465648853,2015,2,12
8135,234000.0,2,1.0,870,11100,1.0,0,0,3,6,870,0,1940,0,0.14506769825918758,0.5771347417006923,2014,6,23
8136,1511250.0,3,2.5,4010,12105,1.0,0,3,5,11,2600,1410,1983,0,0.655705996131528,0.8538966802769395,2014,10,9
8137,345000.0,3,2.5,2340,8414,1.0,0,0,3,7,1280,1060,1993,0,0.33268858800773693,0.3915616308657317,2015,1,26
8138,415000.0,3,2.75,1770,3172,2.0,0,0,3,8,1770,0,2009,0,0.22050290135396516,0.1325522220249719,2015,4,27
8139,760000.0,5,1.75,2660,10637,1.5,0,0,5,7,1670,990,1922,0,0.18375241779497098,0.36534706195632877,2014,10,10
8141,360000.0,2,1.75,1230,1107,2.0,0,0,3,8,1230,0,2006,0,0.1470019342359768,0.026983845197940712,2014,9,26
8144,250000.0,3,2.0,1900,6660,1.0,0,0,5,7,950,950,1966,0,0.20696324951644096,0.44144623942245104,2014,5,16
8145,394000.0,2,2.0,1750,2731,2.0,0,0,3,8,1750,0,2012,0,0.19922630560928434,0.12308420616604533,2015,4,21
8146,865000.0,4,3.5,3380,11270,2.0,0,1,3,9,2160,1220,2007,0,0.44294003868471954,0.6250665719865082,2015,1,22
8147,477500.0,2,2.0,2090,6000,2.0,0,1,3,7,2090,0,1918,1985,0.18955512572533845,0.2810225457127641,2014,9,12
8148,1250000.0,4,2.75,4120,12500,1.0,0,4,4,8,2060,2060,1947,0,0.5918762088974855,0.25735250606544763,2014,12,17
8149,270000.0,3,1.75,1260,7500,1.0,0,0,3,6,840,420,1947,0,0.13926499032882012,0.40529025386117523,2014,8,27
8150,567000.0,3,2.25,1800,6875,1.0,0,0,4,8,1230,570,1974,0,0.22823984526112184,0.4791999526599207,2015,4,28
8151,635000.0,3,2.5,1960,7200,1.0,0,0,4,8,980,980,1940,0,0.15860735009671179,0.3875377241256879,2014,6,2
8152,1865000.0,6,2.75,4460,6952,2.5,0,2,4,10,3460,1000,1930,0,0.4119922630560928,0.24368305816912245,2014,9,11
8153,183000.0,3,1.75,1330,9200,1.0,0,0,4,7,1330,0,1973,0,0.1876208897485493,0.50588792236227,2014,6,10
8155,945800.0,4,2.75,3360,9100,1.0,0,0,4,8,1760,1600,1973,0,0.38684719535783363,0.4896147701047399,2015,3,25
8157,220000.0,3,1.0,1460,10200,1.0,0,0,4,7,1460,0,1957,0,0.1624758220502901,0.4644653529794663,2014,8,14
8159,650000.0,3,2.25,1790,9927,1.0,0,2,4,7,1240,550,1969,0,0.3849129593810444,0.5946505710397065,2015,4,22
8160,511000.0,4,3.5,3100,7600,2.0,0,0,3,10,3100,0,2005,0,0.528046421663443,0.41345641753949935,2015,2,3
8162,576250.0,2,1.75,1530,5000,2.0,0,0,4,7,1260,270,1989,0,0.1644100580270793,0.25735250606544763,2015,4,3
8163,1452000.0,2,3.25,2070,3128,2.0,1,3,3,9,1760,310,1988,0,0.4100580270793036,0.1726137641280549,2015,3,19
8164,186000.0,3,2.0,1340,4320,1.0,0,0,3,5,920,420,1912,1993,0.06963249516441004,0.34493165276051835,2014,6,19
8165,655100.0,1,1.0,1220,4160,1.0,0,0,3,7,1220,0,1922,0,0.2611218568665377,0.21001242677081483,2015,5,5
8166,328000.0,4,2.5,2370,6500,2.0,0,0,3,9,2370,0,1998,0,0.3810444874274661,0.32463459376294457,2014,5,5
8167,441000.0,3,2.5,1890,11036,1.0,0,0,3,8,1460,430,1973,0,0.27466150870406186,0.4067104562400142,2015,3,10
8168,370000.0,3,1.75,1480,7725,1.5,0,0,4,7,1480,0,1981,0,0.21276595744680848,0.457305165986153,2015,4,14
8169,630000.0,2,1.0,1050,8382,1.0,0,0,3,7,1050,0,1959,0,0.3442940038684719,0.5251198295757146,2015,4,13
8170,470500.0,4,2.25,2070,14000,1.0,0,0,3,7,1720,350,1958,0,0.20696324951644096,0.8162021421385881,2015,4,14
8171,285950.0,2,1.0,1170,6000,1.0,0,0,3,6,1170,0,1948,0,0.09864603481624758,0.40529025386117523,2015,4,13
8172,698000.0,3,1.5,1090,7200,1.0,0,0,4,7,1090,0,1958,0,0.2688588007736944,0.4929877507544825,2015,3,24
8173,268000.0,3,2.5,1650,6684,2.0,0,0,3,7,1650,0,1991,0,0.23791102514506768,0.37854310905970767,2014,6,26
8174,1625000.0,4,3.75,4410,8112,3.0,0,4,3,11,3570,840,2003,0,0.41586073500967113,0.3017338304041659,2015,2,12
8175,355000.0,4,2.5,1780,15000,2.0,0,0,2,7,1780,0,1993,0,0.2678916827852998,0.5342919699390497,2015,3,30
8176,299000.0,3,1.0,1550,8778,1.0,0,0,3,7,1250,300,1952,0,0.2901353965183752,0.3915616308657317,2014,9,17
8177,1003000.0,4,2.75,2290,6120,2.0,0,0,4,7,2170,120,1926,0,0.24951644100580267,0.23309071542694831,2014,5,21
8178,275000.0,4,2.0,2220,8229,1.5,0,0,4,7,2220,0,1958,0,0.2011605415860735,0.45831114267116396,2015,4,20
8179,475000.0,3,1.75,1150,10240,1.0,0,0,3,6,1030,120,1918,0,0.1257253384912959,0.11332031481152731,2015,5,3
8181,416000.0,2,1.75,1270,7560,1.5,0,0,4,7,1270,0,1932,0,0.16634429400386846,0.40884075980827267,2014,7,18
8182,495000.0,5,1.0,1810,11205,1.5,0,2,3,7,1810,0,1915,0,0.23984526112185683,0.4328066749511805,2014,11,19
8183,357500.0,3,1.0,1450,8100,1.0,0,0,3,6,1450,0,1952,0,0.16054158607350094,0.42304278359666253,2015,1,14
8184,459500.0,2,1.5,1170,1079,3.0,0,0,3,7,1170,0,2003,0,0.10638297872340426,0.027516421090005322,2014,8,25
8185,258000.0,3,2.5,1730,6930,2.0,0,0,3,8,1730,0,1994,0,0.22437137330754348,0.3715604473637493,2014,9,3
8187,665000.0,3,1.0,1260,24550,1.5,0,2,4,7,1260,0,1937,0,0.3636363636363636,0.690514231611338,2014,9,19
8188,165000.0,3,1.5,1020,10152,1.0,0,0,5,6,1020,0,1959,0,0.13539651837524175,0.48766199183383635,2014,10,3
8189,297000.0,5,2.5,1970,8605,2.0,0,0,4,7,1970,0,1994,0,0.2611218568665377,0.4620983490147346,2014,5,18
8190,350000.0,2,1.0,830,5100,1.0,0,0,4,7,830,0,1942,0,0.11605415860735009,0.26327001597727673,2014,10,23
8191,2450000.0,4,4.5,5030,11023,2.0,0,2,3,11,3250,1780,2008,0,0.5841392649903288,0.6413988993431564,2014,5,13
8192,180000.0,2,1.0,800,9450,1.0,0,0,3,6,800,0,1958,0,0.0909090909090909,0.5206816971418428,2015,5,13
8193,339950.0,3,1.75,1330,12092,1.0,0,0,4,6,720,610,1981,0,0.22243713733075432,0.6579679270962779,2015,4,7
8194,365000.0,3,1.0,1030,4700,1.0,0,0,3,7,1030,0,1952,0,0.0793036750483559,0.23959997632996033,2015,1,27
8196,732000.0,3,2.5,2330,1987,2.0,0,4,3,9,1410,920,2004,0,0.39071566731141194,0.2721462808450204,2014,5,27
8197,500000.0,3,1.75,1540,10800,1.0,0,0,5,6,770,770,1947,0,0.27079303675048355,0.6005680809515357,2014,6,16
8198,610000.0,6,2.75,2040,8560,1.0,0,2,4,7,1100,940,1961,0,0.31141199226305605,0.46801585892656367,2015,2,13
8199,525000.0,3,2.0,1540,7800,1.0,0,0,3,8,1540,0,2004,0,0.17214700193423593,0.42304278359666253,2014,6,4
8200,170000.0,4,1.0,1920,13787,1.0,0,0,4,7,1220,700,1966,0,0.16827852998065762,0.6242381205988521,2014,6,17
8201,300000.0,3,2.5,1870,3439,2.0,0,0,3,7,1870,0,2005,0,0.3036750483558994,0.1998934848215871,2014,7,13
8202,389500.0,5,3.5,2960,12527,2.0,0,0,3,9,1940,1020,1986,0,0.30754352030947774,0.6095626960175159,2014,10,29
8203,330000.0,3,1.5,1690,10250,1.0,0,0,4,7,1690,0,1955,0,0.26499032882011603,0.6173738091011303,2015,2,19
8204,269950.0,3,2.25,1610,7187,2.0,0,0,3,7,1610,0,1988,0,0.19729206963249513,0.3871826735309782,2014,11,14
8205,107000.0,2,1.0,670,4720,1.0,0,0,4,6,670,0,1948,0,0.16634429400386846,0.24078347831232616,2014,8,28
8206,249000.0,3,1.0,1752,14626,2.0,0,2,3,8,1752,0,2005,0,0.22823984526112184,0.4940529025386117,2014,12,2
8207,442500.0,4,2.0,1540,5920,1.5,0,0,5,7,1540,0,1935,0,0.19535783365570597,0.32930942659328954,2014,8,18
8210,203000.0,3,1.5,1370,7500,1.0,0,0,3,7,1080,290,1958,0,0.1508704061895551,0.40529025386117523,2014,11,19
8211,222900.0,2,1.0,860,5800,1.0,0,0,5,5,860,0,1942,0,0.05415860735009671,0.3165276051837387,2014,9,9
8214,320000.0,4,1.75,1820,7381,1.0,0,0,5,7,1150,670,1962,0,0.19148936170212766,0.4622166992129712,2015,4,6
8215,733500.0,3,1.5,2120,4370,1.5,0,0,3,8,2120,0,1904,0,0.2591876208897485,0.26445351795964256,2014,12,10
8217,364950.0,3,2.25,2520,6170,2.0,0,0,3,7,1850,670,2003,0,0.31721470019342357,0.3737499260311261,2014,12,15
8218,490000.0,3,1.75,1560,9247,1.0,0,0,3,7,1160,400,1989,0,0.20696324951644096,0.48056097993964136,2014,11,20
8219,688000.0,5,1.75,2250,13526,1.0,0,1,3,8,1350,900,1957,0,0.37911025145067695,0.5578436593881295,2015,4,27
8220,165000.0,2,1.0,640,7768,1.0,0,0,3,6,640,0,1942,0,0.042553191489361694,0.4007929463281851,2014,7,11
8221,506000.0,5,3.75,3880,8370,2.0,0,0,4,7,3880,0,2004,0,0.2978723404255319,0.2367003964731641,2014,11,13
8222,2193000.0,3,2.25,3360,7108,2.0,0,0,3,10,2770,590,1905,2004,0.5473887814313346,0.4678975087283271,2014,12,9
8223,754000.0,5,1.75,2350,7800,1.0,0,0,4,8,1510,840,1968,0,0.3094777562862669,0.45854784306763713,2015,4,29
8224,949950.0,5,2.5,2340,1989,2.0,1,4,3,8,2340,0,1959,0,0.3056092843326886,0.15261258062607252,2015,4,17
8225,443600.0,3,2.5,1430,1056,3.0,0,0,3,8,1430,0,2003,0,0.1334622823984526,0.08781584709154387,2014,8,22
8226,380600.0,3,2.5,1920,12244,2.0,0,0,3,7,1920,0,1998,0,0.2514506769825919,0.6632345109178058,2014,8,14
8227,722800.0,3,3.25,4330,14600,2.0,0,0,3,10,3630,700,1985,0,0.5029013539651838,0.7113438665009765,2015,1,26
8228,342888.0,2,1.0,790,5150,1.0,0,0,4,6,790,0,1948,0,0.1624758220502901,0.2662287709331913,2015,2,10
8229,555000.0,4,1.75,2350,5946,1.0,0,2,3,8,1350,1000,1957,0,0.27852998065764023,0.3165276051837387,2014,9,16
8230,613000.0,3,2.5,1350,3068,2.0,0,0,3,7,1350,0,1991,0,0.2475822050290135,0.19817740694715663,2014,6,3
8231,480000.0,3,2.0,1470,10052,1.0,0,0,4,8,1470,0,1956,0,0.16634429400386846,0.5402094798508787,2014,7,2
8232,619500.0,6,1.5,1680,5202,1.5,0,0,2,7,1680,0,1911,0,0.24564796905222436,0.2869400556245932,2015,3,16
8233,437000.0,4,2.5,1890,8505,1.0,0,0,3,8,1290,600,1980,0,0.21276595744680848,0.5295579620095864,2014,6,24
8234,621000.0,4,2.5,2030,9905,1.0,0,0,4,8,2030,0,1959,0,0.2920696324951644,0.5537014024498491,2015,4,8
8235,810000.0,4,1.75,1760,4080,1.5,0,0,4,8,1760,0,1906,0,0.22050290135396516,0.3236286170779336,2014,7,14
8236,415000.0,3,2.25,1950,8868,1.0,0,0,3,7,1350,600,1964,0,0.13152804642166344,0.48695189064441685,2014,5,27
8237,250000.0,4,1.0,1440,7404,1.0,0,0,3,6,1080,360,1918,0,0.19342359767891681,0.40150304751760457,2014,11,13
8238,585000.0,3,1.5,2230,6000,1.0,0,1,3,8,1260,970,1968,0,0.2901353965183752,0.3875377241256879,2015,4,13
8239,220000.0,3,1.0,1180,5002,1.5,0,0,3,7,1180,0,1946,0,0.1644100580270793,0.45913959405882004,2014,5,28
8240,580000.0,5,2.5,2500,11900,1.0,0,0,3,7,1400,1100,1963,0,0.42553191489361697,0.6656606899816557,2015,4,22
8242,675000.0,4,2.5,2040,9225,1.0,0,0,5,8,1610,430,1968,0,0.21470019342359764,0.5073672998402273,2014,8,1
8243,695000.0,4,2.75,2660,7389,2.0,0,0,3,9,2660,0,2002,0,0.42553191489361697,0.39866264275992663,2014,10,29
8244,915000.0,5,2.75,2580,7630,1.0,0,0,4,7,1730,850,1954,0,0.27466150870406186,0.4181312503698444,2014,12,9
8245,375000.0,3,1.0,1000,6947,1.0,0,0,4,7,1000,0,1947,0,0.07350096711798838,0.3725664240487603,2014,11,21
8246,500000.0,3,1.5,1330,1265,2.0,0,0,3,8,1140,190,2008,0,0.1373307543520309,0.0362743357595124,2015,4,7
8247,335000.0,2,2.0,1420,5185,1.0,0,0,3,7,1420,0,2004,0,0.29400386847195353,0.2508432451624356,2014,12,26
8249,320900.0,5,2.5,2200,8500,1.0,0,0,4,7,1400,800,1971,0,0.14313346228239843,0.4854725131664595,2015,4,29
8250,508000.0,3,1.75,1800,8462,1.0,0,0,3,8,1440,360,1978,0,0.30754352030947774,0.4606781466358956,2015,3,6
8251,228950.0,3,1.75,1200,9085,1.0,0,0,4,7,1200,0,1968,0,0.11218568665377175,0.49908278596366645,2014,7,8
8252,433000.0,4,2.0,1840,4760,1.5,0,0,4,6,1080,760,1929,0,0.10638297872340426,0.3135688502278241,2015,5,7
8253,267500.0,2,1.0,960,5150,1.0,0,0,5,6,960,0,1951,0,0.07543520309477757,0.25735250606544763,2014,9,8
8254,910000.0,4,1.5,2890,9000,2.0,0,4,3,8,2090,800,1939,0,0.3733075435203095,0.45854784306763713,2014,10,8
8255,370000.0,3,1.75,1290,10117,1.0,0,0,3,7,1290,0,1984,0,0.22243713733075432,0.66205100893544,2015,3,3
8256,320000.0,2,1.0,1140,3834,1.5,0,0,3,6,1140,0,1911,0,0.1102514506769826,0.3017338304041659,2014,12,6
8257,660000.0,3,1.75,1750,5200,1.0,0,1,4,8,1750,0,1956,0,0.27852998065764023,0.2691875258891058,2014,10,1
8258,787888.0,4,2.25,2580,21115,2.0,0,0,4,9,2580,0,1977,0,0.4003868471953578,0.5629918930114208,2014,8,26
8259,329000.0,4,2.5,2650,5880,2.0,0,0,3,9,2650,0,2005,0,0.3849129593810444,0.34552340375170126,2014,12,18
8260,602000.0,2,1.0,1470,6398,1.0,0,0,4,7,970,500,1941,0,0.25725338491295935,0.3400792946328185,2014,12,3
8261,375000.0,3,2.0,1640,9750,1.0,0,0,3,7,1640,0,1959,0,0.13926499032882012,0.5384342268773301,2014,11,6
8262,212000.0,1,1.0,620,7620,1.0,0,0,3,6,620,0,1926,0,0.10444874274661507,0.4123912657553701,2015,5,5
8263,224000.0,3,1.5,1440,8370,1.0,0,0,3,7,1440,0,1977,0,0.15860735009671179,0.4567725900940884,2014,8,22
8264,315500.0,3,2.0,1160,10079,1.0,0,0,3,7,1160,0,1986,0,0.09864603481624758,0.5583762352801941,2015,3,10
8265,350000.0,2,1.0,1070,2880,1.0,0,0,3,7,1070,0,1902,0,0.2727272727272727,0.1319012959346707,2015,1,28
8266,389000.0,6,4.5,3560,14010,2.0,0,0,3,7,3560,0,1989,0,0.21083172147001933,0.6192674122729156,2015,5,6
8267,285000.0,3,1.75,1720,13104,1.0,0,0,4,7,1720,0,1962,0,0.23597678916827852,0.7369075093200782,2014,7,13
8268,425000.0,3,1.75,1530,9800,1.0,0,0,5,8,1530,0,1958,0,0.2011605415860735,0.5413929818332446,2014,12,1
8269,190000.0,3,1.75,1270,7875,1.0,0,0,4,7,1270,0,1980,0,0.23404255319148937,0.3881294751168708,2015,3,9
8271,292000.0,2,1.0,880,5500,1.0,0,0,3,6,880,0,1904,0,0.08897485493230174,0.2869400556245932,2014,8,7
8272,475000.0,5,1.75,2020,5100,1.5,0,0,5,7,1320,700,1911,0,0.09864603481624758,0.26327001597727673,2015,5,11
8273,546500.0,3,2.5,1410,2675,1.0,0,0,3,7,820,590,1985,0,0.15280464216634426,0.19894668323569442,2015,3,30
8274,82000.0,3,1.0,860,10426,1.0,0,0,3,6,860,0,1954,0,0.10058027079303676,0.6271968755547666,2014,11,5
8275,219900.0,3,1.0,860,10426,1.0,0,0,3,6,860,0,1954,0,0.10058027079303676,0.6271968755547666,2015,4,8
8276,440000.0,3,1.0,1210,5750,1.5,0,0,4,7,1210,0,1910,0,0.10444874274661507,0.25735250606544763,2014,6,12
8279,330000.0,6,3.25,2120,6893,1.0,0,0,4,7,1060,1060,1983,0,0.1470019342359768,0.3748742529143736,2014,8,12
8280,359950.0,3,2.75,2540,8604,2.0,0,0,3,8,2540,0,1991,0,0.31721470019342357,0.40162139771584116,2014,7,21
8281,616000.0,4,2.5,2490,12929,2.0,0,0,3,9,2490,0,1983,0,0.3520309477756286,0.7265518669743772,2014,6,17
8282,245000.0,2,1.0,670,2356,1.0,0,0,5,6,670,0,1960,0,0.11605415860735009,0.06444168293981893,2014,11,7
8283,296000.0,2,2.0,1320,2040,3.0,0,0,3,7,1320,0,1997,0,0.15667311411992263,0.08219421267530623,2014,11,3
8284,193000.0,2,1.0,950,9000,1.0,0,0,3,6,950,0,1924,0,0.07350096711798838,0.4514468311734422,2014,11,6
8285,456000.0,3,2.0,1870,8442,1.5,0,0,5,7,1060,810,1927,0,0.19729206963249513,0.3268240724303213,2014,8,28
8286,480000.0,4,1.75,1840,9250,1.0,0,0,4,7,980,860,1956,0,0.17408123791102514,0.5088466773181846,2015,4,27
8287,382000.0,3,3.25,1410,1253,3.0,0,0,3,8,1410,0,2005,0,0.15280464216634426,0.035623409669211195,2014,5,9
8288,650000.0,2,1.0,1050,2542,1.0,0,0,3,7,880,170,1904,0,0.19342359767891681,0.068524764778981,2014,6,28
8289,431750.0,2,2.0,1400,10052,1.0,0,0,3,8,1400,0,1957,0,0.1508704061895551,0.4813302562281792,2014,11,25
8290,419900.0,3,2.5,1630,1755,2.0,0,0,3,8,1320,310,1997,0,0.2514506769825919,0.822474702645127,2015,5,11
